,Legislator name,Legislative Effectiveness Score,Gender Estimates,Predicted Gender,Ethnicity Estimates,Predicted Ethnicity, bc, ec, cc, dc
466,Ron Estes,0.0695809498429298,"{'male': 0.012720910161586298, 'female': 0.0015197597827694151}",male,"{'black': 0.0012683450641903084, 'hispanic': 0.0049399809620221564, 'white': 0.9918013873759144, 'asian': 0.0019902865978733623}",white,0.002704403518380814,0.0017978507977692462,0.6783075483125034,0.7731707317073171
467,Vern Buchanan,0.4995062351226806,"{'male': 0.0013350209011211596, 'female': 0.0024610703133165226}",female,"{'black': 6.428501004749199e-06, 'hispanic': 0.064623084765455, 'white': 0.9132588251236646, 'asian': 0.02211166160987588}",white,0.002917396203008303,1.7996059869926323e-11,0.3459986816084377,0.8975609756097561
468,Darin LaHood,0.3509203791618347,"{'male': 0.0013720318056746454, 'female': 0.0018730079399890906}",female,"{'black': 0.00029267100491728695, 'hispanic': 0.005345099789487171, 'white': 0.9785367083325168, 'asian': 0.015825520873078484}",white,,,,
469,Drew Ferguson,0.3087374567985534,"{'male': 0.0004896753044354298, 'female': 7.346273971738507e-05}",male,"{'black': 2.214512699684007e-05, 'hispanic': 0.0014847934236044374, 'white': 0.9968725950659174, 'asian': 0.0016204663834817167}",white,0.002570323560255044,1.3682983341319367e-17,0.02926829268292683,0.7121951219512195
470,Mike Kelly,0.0994013547897338,"{'male': 0.03742988490316626, 'female': 0.14382622619014354}",female,"{'black': 1.6381123270032394e-05, 'hispanic': 0.0009953466030676458, 'white': 0.9979104416685903, 'asian': 0.0010778306050725408}",white,0.002642457333493427,-9.290484903453159e-18,0.046341463414634146,0.9439024390243902
471,Peter DeFazio,5.26516056060791,"{'male': 0.00022519576044755524, 'female': 9.75616693755885e-05}",male,"{'black': 5.6457675320547704e-05, 'hispanic': 0.0012932964813464002, 'white': 0.9969474938092536, 'asian': 0.0017027520340792556}",white,,,,
472,Chris Pappas,1.0586532354354858,"{'male': 0.0003242339329252319, 'female': 4.18588437703383e-05}",male,"{'black': 1.6133252626289462e-05, 'hispanic': 0.0022823439505893464, 'white': 0.994863750403483, 'asian': 0.0028377723933015785}",white,0.002557442738243335,4.442653736463029e-17,0.08292682926829269,0.37073170731707317
473,Daniel Lipinski,0.8227047920227051,"{'male': 0.0002576197545583034, 'female': 6.438502560513404e-05}",male,"{'black': 7.050778236029257e-06, 'hispanic': 0.0018597696834738425, 'white': 0.997477220376973, 'asian': 0.0006559591613173917}",white,0.0027349716587779143,5.912469493430844e-18,0.06341463414634146,0.9609756097560975
474,Julia Brownley,2.2297823429107666,"{'male': 0.00262405672461947, 'female': 0.4372957442156322}",female,"{'black': 0.0005188589670167678, 'hispanic': 0.0015616324989742286, 'white': 0.9952319109904427, 'asian': 0.0026875975435665497}",white,0.0027901512042425897,1.2521977989908506e-15,0.15692155570204352,0.9512195121951219
475,Eddie Bernice Johnson,2.725008487701416,"{'male': 0.00018693185712013053, 'female': 0.0001677920664828895}",male,"{'black': 0.007042394780915196, 'hispanic': 0.006801468681769809, 'white': 0.9814251747354482, 'asian': 0.004730961801866701}",white,,,,
476,Gary Palmer,1.0869542360305786,"{'male': 0.06688244777941647, 'female': 0.00010757107453585237}",male,"{'black': 1.7538554292170157e-05, 'hispanic': 0.0008069153825311928, 'white': 0.998239572672027, 'asian': 0.0009359733911498191}",white,0.0024271556584178977,0.00745203894887127,0.5823280006993619,0.4585365853658537
477,Randy Weber,0.0695809498429298,"{'male': 0.11301501154153658, 'female': 0.00014391328874713646}",male,"{'black': 2.5656831556824548e-05, 'hispanic': 0.0036900355506936907, 'white': 0.9934956898248808, 'asian': 0.0027886177928683926}",white,0.0028342901096483496,1.3153827251389954e-12,0.29053084648493543,0.7536585365853659
478,Brian Babin,0.5621753931045532,"{'male': 0.00017225489122579384, 'female': 0.0002633542514869899}",female,"{'black': 1.638852910317999e-05, 'hispanic': 0.002885183456957658, 'white': 0.9908431312476446, 'asian': 0.006255296766294268}",white,0.0030000673787539136,3.056503691062649e-05,0.634551737887951,0.8560975609756097
479,John A. Yarmuth,1.2235201597213743,"{'male': 0.004795478958044669, 'female': 0.00014897595909786463}",male,"{'black': 0.01566683526845134, 'hispanic': 0.005530238793489181, 'white': 0.954224891230295, 'asian': 0.024578034707764426}",white,,,,
480,Conor Lamb,2.749350070953369,"{'male': 0.004468299863480271, 'female': 0.00040699714033168706}",male,"{'black': 1.1856882878509434e-05, 'hispanic': 0.0006960560711913588, 'white': 0.9982279652702849, 'asian': 0.0010641217756446903}",white,,,,
