Legislator name,Connections,Legislative Effectiveness Score, bc, ec, cc, dc,Gender Estimates,Predicted Gender,Ethnicity Estimates,Predicted Ethnicity
Jeanne Shaheen,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Chris Coonsman', 'Brian E. Schatz', 'Johnny Isaksonman', 'Jim Risch', 'Pat Roberts', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Patrick Leahy', 'Chris Van Hollen', 'Christopher S. Murphy', 'Tammy Baldwin', 'Jeff Merkley', 'Jon Tester', 'Dick Durbin', 'Dianne Feinstein', 'Patty Murray', 'Tom Udall', 'Richard Shelbyman', 'James Lankford', 'Mitch McConnell', 'Marco Rubio', 'Steve Daines', 'Cindy Hyde-Smith', 'Shelley Moore Capito', 'John Boozman', 'Lamar Alexander', 'John Hoeven', 'Jerry Moran', 'Roy Blunt', 'Lindsey Graham', 'Lisa Murkowski', 'Susan Collins', 'Bob Menendez', 'Jim Rischman', 'Ronald Harold Johnson', 'Ted Cruz', 'Rob Portman', 'John Barrasso', 'Johnny Isakson', 'Cory Gardner']",1.2449519634246826,0.0018776414391833268,3.643663171002032e-18,0.019855595667870037,0.13898916967509026,"{'male': 0.014741923230617014, 'female': 0.0025770793266981997}",male,"{'black': 0.0002290132269581162, 'hispanic': 0.0007978742246585033, 'white': 0.998075430714928, 'asian': 0.0008976818334548991}",white
Doug Jones,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Sherrod Brown', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Patty Murray', 'Christopher S. Murphy', 'Maggie Hassan', 'Tammy Baldwin', 'Bernie Sanders', 'Lamar Alexanderman', 'Mike Enzi', 'Pat Roberts', 'Johnny Isakson', 'Mitt Romney', 'Lisa Murkowski', 'Bill Cassidy', 'Susan Collins', 'Rand Paul']",0.2805410027503967,0.0018190206499589681,9.581051177842118e-18,0.021660649819494584,0.11191335740072203,"{'male': 0.0016141267156479337, 'female': 2.9772107799027848e-05}",male,"{'black': 2.314768040754354e-05, 'hispanic': 0.0029771769750518416, 'white': 0.9959816339968609, 'asian': 0.0010180413476796571}",white
Deb Fischer,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Maria Cantwell', 'Tom Udall', 'Jacky Rosen', 'Kyrsten Sinema', 'Jon Tester', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Jerry Moran', 'Cory Gardner', 'Chuck Schumer', 'Catherine Cortez Masto', 'Mark Warner', 'Dianne Feinstein', 'Roy Bluntman', 'Pat Roberts', 'Richard Shelby', 'Lamar Alexander']",0.8821179866790771,0.001883197956204433,3.476067941789158e-17,0.02527075812274368,0.12093862815884476,"{'male': 0.00017215909039520463, 'female': 7.023966365483588e-05}",male,"{'black': 0.00010134441088915934, 'hispanic': 0.004801137803998178, 'white': 0.9235389796160034, 'asian': 0.07155853816910895}",white
David Perdue,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Bob Menendez', 'Kyrsten Sinema', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Bernie Sanders', 'Kamala D. Harris', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ron Wyden', 'Patty Murray', 'Mike Enziman', 'Mike Crapo', 'Ronald Harold Johnson', 'Lindsey Graham']",0.1790940016508102,0.0018678721217505084,3.9936106586680226e-17,0.02707581227436823,0.11913357400722022,"{'male': 0.000917054218776792, 'female': 0.001025801490355378}",female,"{'black': 6.203626291879187e-06, 'hispanic': 0.002625904416648908, 'white': 0.9960295720320868, 'asian': 0.001338319924972753}",white
Tom Cotton,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Sherrod Brown', 'Bob Menendez', 'Kyrsten Sinema', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Mark Warnerman', 'Jack Reed Ex Officio', 'Chuck Schumer Ex Officio', 'Michael Bennet', 'Kamala D. Harris', 'Dianne Feinstein', 'Ron Wyden', 'Marco Rubio Interim chairman', 'Jim Inhofe Ex Officio', 'Jim Risch', 'Susan Collins', 'Mitch McConnell', 'John Cornyn', 'Roy Blunt', 'Richard Burr', 'Carolyn B. Maloney', 'Amy Klobuchar', 'Maggie Hassan', 'Donald Sternoff Beyer Jr.', 'Lois Frankel', 'Joyce Beatty', 'David Trone', 'Denny Heck', 'Mike Lee', 'Ted Cruz', 'Bill Cassidy', 'Rob Portman', 'David Schweikert', 'Kenny Marchant', 'Darin LaHood', 'Jaime Herrera Beutler']",0.3681040108203888,0.003931061260694064,4.594519913748791e-17,0.02888086642599278,0.13176895306859207,"{'male': 0.1679805652839212, 'female': 0.000415359693957533}",male,"{'black': 2.298420015532072e-05, 'hispanic': 0.0016545570341691786, 'white': 0.9957187222841095, 'asian': 0.002603736481565513}",white
Roger Wicker,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Amy Klobuchar', 'Chuck Schumer', 'Tom Udall', 'Catherine Cortez Masto', 'Patrick Leahy', 'Mark Warner', 'Dick Durbin', 'Dianne Feinstein', 'Roy Bluntman', 'Pat Roberts', 'Mitch McConnell', 'Cindy Hyde-Smith', 'Shelley Moore Capito', 'Ted Cruz', 'Richard Shelby', 'Lamar Alexander', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Bernie Sanders', 'Ben Cardin', 'Chris Van Hollen', 'John Barrassoman', 'Jim Inhofe', 'John Boozman', 'Mike Braun', 'Zoe Lofgren', 'Jamie Raskin', 'Susan Davis', 'Rodney Davis', 'Barry Loudermilk']",3.558171033859253,0.005106449148947042,5.583051824566509e-17,0.030685920577617327,0.10649819494584838,"{'male': 0.00038552940568979926, 'female': 6.064882387665698e-05}",male,"{'black': 4.568540443601182e-05, 'hispanic': 0.0008572170657291227, 'white': 0.9976427255239324, 'asian': 0.0014543720059025484}",white
Josh Hawley,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Susan Collinsman', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Tom Carper', 'Maggie Hassan', 'Kamala D. Harris', 'Ronald Harold Johnsonman', 'Rob Portman', 'James Lankford', 'Mike Enzi', 'Dianne Feinstein', 'Dick Durbin', 'Amy Klobuchar', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Chuck Grassley', 'Mike Crapo', 'Ben Sasse', 'Ted Cruz']",0.9421839714050292,0.001918425132761288,6.278377852143716e-17,0.032490974729241874,0.11732851985559567,"{'male': 0.0018256659363132764, 'female': 0.0003828767185337101}",male,"{'black': 1.967944249584852e-05, 'hispanic': 0.0010089025833963927, 'white': 0.9955772055510871, 'asian': 0.0033942124230211053}",white
Marsha Blackburn,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Maria Cantwell', 'Tom Udall', 'Jacky Rosen', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Cory Gardner', 'Dianne Feinstein', 'Dick Durbin', 'Kamala D. Harris', 'Cory Booker', 'Chris Coons', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Chuck Grassley', 'John Neely Kennedy', 'Mike Crapo', 'Ben Sasse']",0.5193780064582825,0.0018735069110768492,6.825132547963635e-17,0.03429602888086643,0.11552346570397112,"{'male': 0.0003259798957523856, 'female': 6.99620017378944e-05}",male,"{'black': 2.260375163781302e-05, 'hispanic': 0.0004280882572078966, 'white': 0.9988421406228367, 'asian': 0.0007071673683173451}",white
Rick Scott,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Maria Cantwell', 'Tom Udall', 'Jon Tester', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Jerry Moran', 'Cory Gardner', 'Tom Carper', 'Maggie Hassan', 'Kamala D. Harris', 'Ronald Harold Johnsonman', 'Rob Portman', 'Rand Paul', 'James Lankford', 'Mitt Romney', 'Mike Enzi', 'Bernie Sanders', 'Chris Van Hollen', 'Jeff Merkley', 'Mark Warner', 'Sheldon Whitehouse', 'Debbie Stabenow', 'Ron Wyden', 'Patty Murray', 'Mike Enziman', 'Mike Crapo', 'John Neely Kennedy', 'Pat Toomey', 'Lindsey Graham', 'Chuck Grassley']",0.4253840148448944,0.0019262385534858555,8.486350939331186e-17,0.036101083032490974,0.13357400722021662,"{'male': 0.006917080093527674, 'female': 0.00022628384846899225}",male,"{'black': 1.3098181110961956e-05, 'hispanic': 0.0005748673366377765, 'white': 0.9988472357852691, 'asian': 0.0005647986969823983}",white
Martha McSally,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Tom Udallman', 'Maria Cantwell', 'Jon Tester', 'Brian E. Schatz', 'Catherine Cortez Masto', 'Tina Smith', 'John Hoevenman', 'John Barrasso', 'Lisa Murkowski', 'James Lankford', 'Steve Daines', 'Jerry Moran', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Sherrod Brown', 'Bob Menendez', 'Chris Van Hollen', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Debbie Stabenow', 'Bernie Sanders', 'Ron Wyden', 'Lisa Murkowskiman', 'Lamar Alexander', 'John Hoeven', 'Cindy Hyde-Smith', 'Bill Cassidy', 'Mike Lee', 'Jim Risch', 'Cory Gardner']",1.4753979444503784,0.0019602482746834847,9.503823316145283e-17,0.03790613718411552,0.11913357400722022,"{'male': 0.000332969081980221, 'female': 0.00821652920121515}",female,"{'black': 4.3717082236438554e-05, 'hispanic': 0.0450812226205654, 'white': 0.9544970652526381, 'asian': 0.0003779950445595687}",white
Kevin Cramer,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ben Cardin', 'John Barrassoman', 'Jim Inhofe', 'Mike Braun', 'Shelley Moore Capito', 'Kamala D. Harris', 'Debbie Stabenow', 'Ron Wyden', 'Mike Enziman', 'Mike Crapo', 'Ronald Harold Johnson', 'Lindsey Graham', 'Chuck Grassley']",0.2896620035171509,0.0018956344054823096,1.0826242226298916e-16,0.039711191335740074,0.11732851985559567,"{'male': 0.000993965436232525, 'female': 9.729352823232163e-05}",male,"{'black': 2.2950466565770006e-05, 'hispanic': 0.0011759378653946207, 'white': 0.9977090479448065, 'asian': 0.0010920637232327995}",white
Thom Tillis,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Dianne Feinstein', 'Dick Durbin', 'Kamala D. Harris', 'Cory Booker', 'Chris Coons', 'Amy Klobuchar', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Chuck Grassley', 'Mike Crapo', 'Ted Cruz']",0.7373980283737183,0.0018900987230454386,1.4344707779291384e-16,0.04332129963898917,0.11010830324909748,"{'male': 0.14601723478857132, 'female': 0.0002696280685490327}",male,"{'black': 1.4471779170184245e-05, 'hispanic': 0.0007976627210886476, 'white': 0.99841529752272, 'asian': 0.0007725679770214627}",white
Joni Ernst,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Mike Rounds', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Tom Carper', 'Jeff Merkley', 'Sheldon Whitehouse', 'Bernie Sanders', 'Chris Van Hollen', 'John Barrassoman', 'Richard Shelby', 'Shelley Moore Capito', 'Dianne Feinstein', 'Kamala D. Harris', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Mike Crapo', 'Ben Sasse', 'Ted Cruz']",0.7227510213851929,0.002003132134436421,1.7003296386477387e-16,0.04512635379061372,0.12996389891696752,"{'male': 0.705488191856493, 'female': 0.0004758224862488467}",male,"{'black': 0.00013518482161131192, 'hispanic': 0.003752633065506238, 'white': 0.9886368666598646, 'asian': 0.007475315453018049}",white
Mike Rounds,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ben Cardin', 'John Barrassoman', 'Jim Inhofe', 'Mike Braun', 'Shelley Moore Capito']",0.4855540096759796,0.0018790683538702207,1.919837392816751e-16,0.04693140794223827,0.10288808664259928,"{'male': 0.9344810727086972, 'female': 6.813902967417378e-05}",male,"{'black': 1.9777931027690043e-05, 'hispanic': 0.0014386733157182477, 'white': 0.9955146932725977, 'asian': 0.003026855480656261}",white
Brian E. Schatz,"['Chris Coonsman', 'Jeanne Shaheen', 'Johnny Isaksonman', 'Jim Risch', 'Pat Roberts', 'Tom Udallman', 'Maria Cantwell', 'Jon Tester', 'Catherine Cortez Masto', 'Tina Smith', 'John Hoevenman', 'John Barrasso', 'Lisa Murkowski', 'James Lankford', 'Steve Daines', 'Martha McSally', 'Jerry Moran', 'Sherrod Brown', 'Bob Menendez', 'Kyrsten Sinema', 'Chris Van Hollen', 'Elizabeth Warren', 'Mark Warner', 'Jack Reed', 'Doug Jones', 'Mike Crapoman', 'Pat Toomey', 'David Perdue', 'Tim Scott', 'Richard Shelby', 'Kevin Cramer', 'John Neely Kennedy', 'Thom Tillis', 'Mike Rounds', 'Tom Cotton', 'Ben Sasse', 'Richard Blumenthal', 'Tom Udall', 'Jacky Rosen', 'Tammy Duckworth', 'Tammy Baldwin', 'Gary Peters', 'Edward J. Markey', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Rick Scott', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Marsha Blackburn', 'Daniel S. Sullivan', 'Deb Fischer', 'Cory Gardner', 'Patrick Leahy', 'Joe Manchin III', 'Christopher S. Murphy', 'Chris Coons', 'Jeff Merkley', 'Dick Durbin', 'Dianne Feinstein', 'Patty Murray', 'Richard Shelbyman', 'Mitch McConnell', 'Marco Rubio', 'Cindy Hyde-Smith', 'John Boozman', 'Lamar Alexander', 'John Hoeven', 'Lindsey Graham', 'Susan Collins']",0.8039230108261108,0.002128696013984274,1.84007933461066e-16,0.038247633915503954,0.13357400722021662,"{'male': 0.0009839959737484797, 'female': 4.5630388234390744e-05}",male,"{'black': 7.060636730330297e-06, 'hispanic': 0.0006665318601698283, 'white': 0.9981767517448522, 'asian': 0.001149655758247779}",white
Johnny Isaksonman,"['Chris Coonsman', 'Brian E. Schatz', 'Jeanne Shaheen', 'Jim Risch', 'Pat Roberts', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Richard Blumenthal', 'Mazie K. Hirono', 'Joe Manchin III', 'Kyrsten Sinema', 'John Boozman', 'Bill Cassidy', 'Mike Rounds', 'Thom Tillis', 'Daniel S. Sullivan', 'Kevin Cramer', 'Jerry Moran', 'Marsha Blackburn']",0.3915599882602691,0.0018226914514461036,1.3694157305294032e-16,0.032298947691835014,0.03790613718411553,"{'male': 0.0018660358346044032, 'female': 0.00017509427221975554}",male,"{'black': 0.00011093361625505994, 'hispanic': 0.07178461385553683, 'white': 0.627356296802992, 'asian': 0.30074815572521624}",white
